route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,borough
M191,MTA NYCT,M191,191 ST Shuttle Loop, via St Nicholas Av and Broadway,711,EE352E,FFFFFF,staten_island
S96B1,MTA NYCT,S96B1,1 Shuttle Bus-Broadway/137St and Central Park West/110 St, via Broadway,711,EE352E,FFFFFF,staten_island
S96B2,MTA NYCT,S96B2,2 Shuttle Bus-149 St/Grand Concourse and Central Park West/110 St, via Lenox Av,711,EE352E,FFFFFF,staten_island
S96B3,MTA NYCT,S96B3,3 Shuttle Bus-148 St/3rd Av and Central Park West/110 St, via Lenox Av,711,EE352E,FFFFFF,staten_island
L91,MTA NYCT,L91,L Shuttle Bus - Broadway Junction - Rockaway Parkway,via Pennsylvania Ave/Flatlands Ave,711,6CBE45,FFFFFF,staten_island
BX90,MTA NYCT,Bx90,5 Shuttle Bus - East 180 St - Dyre Ave,via Morris Park Ave/Williamsbridge Rd,711,EE352E,FFFFFF,staten_island
B93,MTA NYCT,B93,G Shuttle Bus - Jay St / Metro Tech - Bedford Av / Nostrand Av,via DeKalb Av / LaFayette Av,711,6CBE45,FFFFFF,staten_island
B94,MTA NYCT,B94,G Shuttle Bus - Nassau Avenue - Court Square,via Jackson Av / Manhattan Av,711,6CBE45,FFFFFF,staten_island
B99,MTA NYCT,B99,3 Shuttle Bus - Utica Avenue - New Lots Avenue,via Livonia Av,711,6CBE45,FFFFFF,staten_island
B101,MTA NYCT,B101,Franklin Ave Shuttle Bus - Franklin Av - Park Place,via Franklin Av,711,6CBE45,FFFFFF,staten_island
BX92,MTA NYCT,BX92,2 Shuttle Bus - 135 St and 3 Av-149 St,via 145 St/149 St/3 Av,711,6CBE45,FFFFFF,staten_island
Q98,MTA NYCT,Q98,Ridgewood - Flushing,via Fresh Pond Rd / Horace Harding Expwy / College Pt Blvd,3,6CBE45,FFFFFF,staten_island
B106,MTA NYCT,B106,J Shuttle Bus - Hewes St & Essex St,,711,6CBE45,FFFFFF,staten_island
BX95,MTA NYCT,BX95,4 Shuttle Bus - Kingsbridge Rd and Woodlawn,,711,6CBE45,FFFFFF,staten_island
B111,MTA NYCT,B111,L Shuttle Bus - Atlantic Av and Myrtle-Wyckoff Avenues,,711,6CBE45,FFFFFF,staten_island
Q38,MTA NYCT,Q38,Rego Park - Maspeth,via Metropolitan Av / 63 Dr,3,FAA61A,FFFFFF,staten_island
Q20,MTA NYCT,Q20,College Point - Jamaica,via 20 Av / Main St,3,FAA61A,FFFFFF,staten_island
Q61,MTA NYCT,Q61,Beechhurst - Flushing,via Willets Pt Bl,3,B933AD,FFFFFF,staten_island
Q89,MTA NYCT,Q89,Green Acres - Jamaica,via Conduit Av,3,B933AD,FFFFFF,staten_island
Q87,MTA NYCT,Q87,Green Acres - Jamaica,via Merrick Bl / Hook Creek Bl,3,B933AD,FFFFFF,staten_island
Q86,MTA NYCT,Q86,Rosedale - Jamaica,via Merrick Bl / Huxley St,3,B933AD,FFFFFF,staten_island
QM63,MTA NYCT,QM63,Rosedale - Midtown Express,via Madison Av,3,00933C,FFFFFF,staten_island
QM64,MTA NYCT,QM64,Elmont - Midtown Express,via Madison Av,3,00933C,FFFFFF,staten_island
QM68,MTA NYCT,QM68,Floral Park - Midtown Express,via Hillside Av / Queens Bl / Madison Av,3,00933C,FFFFFF,staten_island
Q45,MTA NYCT,Q45,Fresh Meadows - Kew Gardens,via Union Turnpike,3,EE352E,FFFFFF,staten_island
Q75,MTA NYCT,Q75,Jamaica - QCC,via Utopia Pkwy / Horace Harding Expwy,3,00AEEF,FFFFFF,staten_island
Q39,MTA NYCT,Q39,Long Island City - Glendale,via 48 Av / Forest Av,3,FAA61A,FFFFFF,staten_island
Q29,MTA NYCT,Q29,Elmhurst - Glendale,via Dry Harbor Rd / 80 St,3,FAA61A,FFFFFF,staten_island
Q67,MTA NYCT,Q67,Long Island City - Middle Village,via 49 Av / Laurel Hill Bl / Borden Av / 69 St,3,FAA61A,FFFFFF,staten_island
Q14,MTA NYCT,Q14,East Elmhurst - Ridgewood,via Eliot Av,3,00AEEF,FFFFFF,staten_island
